customer_key,customer_code,customer_name,customer_type,country_code,city,industry,payment_terms,credit_limit,risk_category,active_from,active_to,is_active
9311,CUST009311,Customer 009311,SME,SK,Prague,Retail,45,1977953.0,LOW,2020-01-01,2035-12-31,True
9312,CUST009312,Customer 009312,Corporate,PL,Bratislava,Healthcare,30,3299586.0,MEDIUM,2020-01-01,2035-12-31,True
9313,CUST009313,Customer 009313,SME,CZ,Warsaw,Automotive,60,4900885.0,LOW,2020-01-01,2035-12-31,True
9314,CUST009314,Customer 009314,SME,SK,Vienna,Retail,30,3815438.0,HIGH,2020-01-01,2035-12-31,True
9315,CUST009315,Customer 009315,Government,CZ,Bratislava,Automotive,45,1898453.0,LOW,2020-01-01,2035-12-31,True
9316,CUST009316,Customer 009316,Corporate,DE,Vienna,Manufacturing,45,712519.0,MEDIUM,2020-01-01,2035-12-31,True
9317,CUST009317,Customer 009317,Corporate,AT,Vienna,Automotive,30,865254.0,LOW,2020-01-01,2035-12-31,True
9318,CUST009318,Customer 009318,Government,CZ,Brno,Construction,45,2327985.0,MEDIUM,2020-01-01,2035-12-31,True
9319,CUST009319,Customer 009319,Government,PL,Warsaw,Manufacturing,30,2555370.0,MEDIUM,2020-01-01,2035-12-31,True
9320,CUST009320,Customer 009320,Government,CZ,Prague,Retail,60,4529940.0,LOW,2020-01-01,2035-12-31,True
9321,CUST009321,Customer 009321,Corporate,AT,Brno,Healthcare,60,4115147.0,HIGH,2020-01-01,2035-12-31,True
9322,CUST009322,Customer 009322,Government,AT,Bratislava,Manufacturing,45,849723.0,HIGH,2020-01-01,2035-12-31,True
9323,CUST009323,Customer 009323,SME,AT,Prague,Energy,30,4189073.0,LOW,2020-01-01,2035-12-31,True
9324,CUST009324,Customer 009324,Corporate,DE,Prague,Healthcare,30,2552784.0,LOW,2020-01-01,2035-12-31,True
9325,CUST009325,Customer 009325,SME,DE,Prague,Retail,30,681830.0,MEDIUM,2020-01-01,2035-12-31,True
9326,CUST009326,Customer 009326,Government,DE,Berlin,Healthcare,45,1727593.0,MEDIUM,2020-01-01,2035-12-31,True
9327,CUST009327,Customer 009327,Corporate,DE,Warsaw,Construction,14,761243.0,LOW,2020-01-01,2035-12-31,True
9328,CUST009328,Customer 009328,Government,CZ,Vienna,Healthcare,14,1387678.0,HIGH,2020-01-01,2035-12-31,True
9329,CUST009329,Customer 009329,SME,PL,Berlin,Logistics,60,3729499.0,MEDIUM,2020-01-01,2035-12-31,True
9330,CUST009330,Customer 009330,SME,DE,Berlin,Healthcare,60,2080699.0,LOW,2020-01-01,2035-12-31,True
9331,CUST009331,Customer 009331,Corporate,CZ,Vienna,Retail,60,4306426.0,MEDIUM,2020-01-01,2035-12-31,True
9332,CUST009332,Customer 009332,Corporate,CZ,Prague,Energy,14,614064.0,MEDIUM,2020-01-01,2035-12-31,True
9333,CUST009333,Customer 009333,SME,CZ,Munich,Manufacturing,30,4046114.0,HIGH,2020-01-01,2035-12-31,True
9334,CUST009334,Customer 009334,Corporate,PL,Ostrava,IT Services,60,3921843.0,HIGH,2020-01-01,2035-12-31,True
9335,CUST009335,Customer 009335,Corporate,CZ,Vienna,Logistics,45,1372804.0,MEDIUM,2020-01-01,2035-12-31,True
9336,CUST009336,Customer 009336,Corporate,PL,Ostrava,Healthcare,30,2271367.0,HIGH,2020-01-01,2035-12-31,True
9337,CUST009337,Customer 009337,Corporate,PL,Berlin,Logistics,45,3806440.0,HIGH,2020-01-01,2035-12-31,True
9338,CUST009338,Customer 009338,SME,SK,Ostrava,Healthcare,60,1366858.0,MEDIUM,2020-01-01,2035-12-31,True
9339,CUST009339,Customer 009339,Government,SK,Ostrava,Retail,30,1983675.0,LOW,2020-01-01,2035-12-31,True
9340,CUST009340,Customer 009340,SME,CZ,Berlin,Retail,60,2470835.0,MEDIUM,2020-01-01,2035-12-31,True
9341,CUST009341,Customer 009341,Corporate,DE,Berlin,Automotive,60,2166373.0,MEDIUM,2020-01-01,2035-12-31,True
9342,CUST009342,Customer 009342,Corporate,DE,Berlin,Construction,30,3257437.0,LOW,2020-01-01,2035-12-31,True
9343,CUST009343,Customer 009343,SME,PL,Brno,Healthcare,45,1916047.0,HIGH,2020-01-01,2035-12-31,True
9344,CUST009344,Customer 009344,Government,CZ,Ostrava,Construction,14,1605285.0,MEDIUM,2020-01-01,2035-12-31,True
9345,CUST009345,Customer 009345,SME,SK,Brno,Energy,45,4037319.0,MEDIUM,2020-01-01,2035-12-31,True
9346,CUST009346,Customer 009346,Corporate,DE,Vienna,Manufacturing,45,1284280.0,MEDIUM,2020-01-01,2035-12-31,True
9347,CUST009347,Customer 009347,Corporate,DE,Ostrava,Logistics,45,3197457.0,LOW,2020-01-01,2035-12-31,True
9348,CUST009348,Customer 009348,SME,CZ,Berlin,Manufacturing,45,3437988.0,MEDIUM,2020-01-01,2035-12-31,True
9349,CUST009349,Customer 009349,Corporate,CZ,Prague,Energy,30,2613360.0,MEDIUM,2020-01-01,2035-12-31,True
9350,CUST009350,Customer 009350,SME,AT,Prague,Construction,30,652060.0,LOW,2020-01-01,2035-12-31,True
9351,CUST009351,Customer 009351,Government,AT,Bratislava,Energy,45,4057578.0,MEDIUM,2020-01-01,2035-12-31,True
9352,CUST009352,Customer 009352,SME,PL,Bratislava,Energy,60,4089217.0,LOW,2020-01-01,2035-12-31,True
9353,CUST009353,Customer 009353,SME,SK,Vienna,Automotive,60,4327793.0,MEDIUM,2020-01-01,2035-12-31,True
9354,CUST009354,Customer 009354,Government,CZ,Ostrava,Energy,60,939030.0,LOW,2020-01-01,2035-12-31,True
9355,CUST009355,Customer 009355,Government,PL,Ostrava,Logistics,14,1387671.0,MEDIUM,2020-01-01,2035-12-31,True
9356,CUST009356,Customer 009356,Government,PL,Munich,Energy,45,4286336.0,LOW,2020-01-01,2035-12-31,True
9357,CUST009357,Customer 009357,Government,DE,Prague,Logistics,14,1539045.0,MEDIUM,2020-01-01,2035-12-31,True
9358,CUST009358,Customer 009358,SME,AT,Brno,Manufacturing,45,358843.0,HIGH,2020-01-01,2035-12-31,True
9359,CUST009359,Customer 009359,SME,AT,Bratislava,Automotive,45,4422217.0,MEDIUM,2020-01-01,2035-12-31,True
9360,CUST009360,Customer 009360,Government,DE,Brno,Manufacturing,60,1389796.0,MEDIUM,2020-01-01,2035-12-31,True
9361,CUST009361,Customer 009361,SME,CZ,Berlin,Construction,60,1679329.0,HIGH,2020-01-01,2035-12-31,True
9362,CUST009362,Customer 009362,Government,PL,Berlin,Construction,14,1579731.0,LOW,2020-01-01,2035-12-31,True
9363,CUST009363,Customer 009363,SME,DE,Brno,Construction,30,4263809.0,LOW,2020-01-01,2035-12-31,True
9364,CUST009364,Customer 009364,Government,AT,Berlin,IT Services,60,4105575.0,LOW,2020-01-01,2035-12-31,True
9365,CUST009365,Customer 009365,Corporate,AT,Berlin,Automotive,14,1316316.0,HIGH,2020-01-01,2035-12-31,True
9366,CUST009366,Customer 009366,Corporate,SK,Berlin,Automotive,60,304258.0,MEDIUM,2020-01-01,2035-12-31,True
9367,CUST009367,Customer 009367,SME,SK,Brno,Healthcare,60,4580302.0,HIGH,2020-01-01,2035-12-31,True
9368,CUST009368,Customer 009368,SME,AT,Ostrava,Healthcare,45,2521487.0,LOW,2020-01-01,2035-12-31,True
9369,CUST009369,Customer 009369,SME,CZ,Ostrava,Manufacturing,45,3064802.0,HIGH,2020-01-01,2035-12-31,True
9370,CUST009370,Customer 009370,Government,AT,Bratislava,Construction,45,1207184.0,MEDIUM,2020-01-01,2035-12-31,True
9371,CUST009371,Customer 009371,Corporate,DE,Prague,Manufacturing,45,2700938.0,LOW,2020-01-01,2035-12-31,True
9372,CUST009372,Customer 009372,Government,CZ,Berlin,Logistics,60,156390.0,MEDIUM,2020-01-01,2035-12-31,True
9373,CUST009373,Customer 009373,Government,PL,Prague,Construction,30,2239725.0,LOW,2020-01-01,2035-12-31,True
9374,CUST009374,Customer 009374,Government,PL,Brno,Construction,30,1417972.0,LOW,2020-01-01,2035-12-31,True
9375,CUST009375,Customer 009375,SME,AT,Prague,Automotive,14,950176.0,MEDIUM,2020-01-01,2035-12-31,True
9376,CUST009376,Customer 009376,Government,AT,Berlin,Manufacturing,30,4571147.0,HIGH,2020-01-01,2035-12-31,True
9377,CUST009377,Customer 009377,Government,SK,Brno,IT Services,60,2984870.0,MEDIUM,2020-01-01,2035-12-31,True
9378,CUST009378,Customer 009378,Government,PL,Brno,Energy,14,3118888.0,MEDIUM,2020-01-01,2035-12-31,True
9379,CUST009379,Customer 009379,Government,PL,Bratislava,Logistics,14,628338.0,MEDIUM,2020-01-01,2035-12-31,True
9380,CUST009380,Customer 009380,Corporate,PL,Bratislava,Healthcare,60,3309988.0,HIGH,2020-01-01,2035-12-31,True
9381,CUST009381,Customer 009381,SME,DE,Bratislava,IT Services,60,2415402.0,LOW,2020-01-01,2035-12-31,True
9382,CUST009382,Customer 009382,Corporate,SK,Vienna,Automotive,60,3956344.0,HIGH,2020-01-01,2035-12-31,True
9383,CUST009383,Customer 009383,Government,DE,Warsaw,Logistics,60,591279.0,LOW,2020-01-01,2035-12-31,True
9384,CUST009384,Customer 009384,SME,DE,Berlin,Retail,60,78110.0,HIGH,2020-01-01,2035-12-31,True
9385,CUST009385,Customer 009385,SME,DE,Prague,Construction,60,4339863.0,MEDIUM,2020-01-01,2035-12-31,True
9386,CUST009386,Customer 009386,SME,AT,Prague,Retail,60,4620808.0,LOW,2020-01-01,2035-12-31,True
9387,CUST009387,Customer 009387,Government,PL,Berlin,Retail,45,4001631.0,LOW,2020-01-01,2035-12-31,True
9388,CUST009388,Customer 009388,Corporate,AT,Vienna,Manufacturing,30,3878493.0,HIGH,2020-01-01,2035-12-31,True
9389,CUST009389,Customer 009389,SME,SK,Munich,Healthcare,14,988076.0,HIGH,2020-01-01,2035-12-31,True
9390,CUST009390,Customer 009390,Government,AT,Vienna,Logistics,45,1329262.0,LOW,2020-01-01,2035-12-31,True
9391,CUST009391,Customer 009391,SME,DE,Warsaw,Logistics,45,4713131.0,HIGH,2020-01-01,2035-12-31,True
9392,CUST009392,Customer 009392,Government,PL,Vienna,Healthcare,60,4764715.0,MEDIUM,2020-01-01,2035-12-31,True
9393,CUST009393,Customer 009393,SME,SK,Prague,Logistics,45,942131.0,MEDIUM,2020-01-01,2035-12-31,True
9394,CUST009394,Customer 009394,SME,AT,Warsaw,Construction,60,1702600.0,HIGH,2020-01-01,2035-12-31,True
9395,CUST009395,Customer 009395,Corporate,DE,Berlin,Energy,60,1149224.0,HIGH,2020-01-01,2035-12-31,True
9396,CUST009396,Customer 009396,Corporate,DE,Berlin,Retail,30,228981.0,LOW,2020-01-01,2035-12-31,True
9397,CUST009397,Customer 009397,Government,SK,Ostrava,Energy,60,1858705.0,HIGH,2020-01-01,2035-12-31,True
9398,CUST009398,Customer 009398,Corporate,AT,Vienna,Energy,30,4897275.0,MEDIUM,2020-01-01,2035-12-31,True
9399,CUST009399,Customer 009399,SME,PL,Munich,Logistics,45,4943305.0,MEDIUM,2020-01-01,2035-12-31,True
9400,CUST009400,Customer 009400,SME,AT,Brno,Retail,60,3039692.0,LOW,2020-01-01,2035-12-31,True
9401,CUST009401,Customer 009401,SME,CZ,Berlin,Retail,60,2937465.0,LOW,2020-01-01,2035-12-31,True
9402,CUST009402,Customer 009402,Corporate,AT,Warsaw,Logistics,30,2425216.0,MEDIUM,2020-01-01,2035-12-31,True
9403,CUST009403,Customer 009403,Corporate,AT,Prague,Automotive,14,342247.0,HIGH,2020-01-01,2035-12-31,True
9404,CUST009404,Customer 009404,Corporate,AT,Ostrava,Logistics,60,3570630.0,MEDIUM,2020-01-01,2035-12-31,True
9405,CUST009405,Customer 009405,Corporate,AT,Bratislava,Healthcare,30,1540952.0,MEDIUM,2020-01-01,2035-12-31,True
9406,CUST009406,Customer 009406,Corporate,AT,Bratislava,Retail,60,4383613.0,LOW,2020-01-01,2035-12-31,True
9407,CUST009407,Customer 009407,SME,SK,Berlin,Retail,30,437143.0,LOW,2020-01-01,2035-12-31,True
9408,CUST009408,Customer 009408,SME,AT,Munich,Automotive,60,3897563.0,LOW,2020-01-01,2035-12-31,True
9409,CUST009409,Customer 009409,SME,AT,Brno,IT Services,60,174710.0,LOW,2020-01-01,2035-12-31,True
9410,CUST009410,Customer 009410,Corporate,PL,Bratislava,IT Services,45,2505122.0,LOW,2020-01-01,2035-12-31,True
9411,CUST009411,Customer 009411,SME,DE,Berlin,Manufacturing,60,951874.0,MEDIUM,2020-01-01,2035-12-31,True
9412,CUST009412,Customer 009412,Corporate,CZ,Berlin,Logistics,45,1441299.0,HIGH,2020-01-01,2035-12-31,True
9413,CUST009413,Customer 009413,SME,SK,Prague,Manufacturing,45,2799648.0,MEDIUM,2020-01-01,2035-12-31,True
9414,CUST009414,Customer 009414,SME,PL,Berlin,Construction,30,1308596.0,LOW,2020-01-01,2035-12-31,True
9415,CUST009415,Customer 009415,Corporate,CZ,Prague,Logistics,45,4062434.0,HIGH,2020-01-01,2035-12-31,True
9416,CUST009416,Customer 009416,SME,DE,Brno,IT Services,45,1186891.0,HIGH,2020-01-01,2035-12-31,True
9417,CUST009417,Customer 009417,Corporate,CZ,Prague,Healthcare,45,1257322.0,LOW,2020-01-01,2035-12-31,True
9418,CUST009418,Customer 009418,Government,AT,Munich,Automotive,14,4240723.0,LOW,2020-01-01,2035-12-31,True
9419,CUST009419,Customer 009419,SME,AT,Berlin,Energy,14,4731135.0,LOW,2020-01-01,2035-12-31,True
9420,CUST009420,Customer 009420,SME,PL,Berlin,Automotive,14,725872.0,MEDIUM,2020-01-01,2035-12-31,True
9421,CUST009421,Customer 009421,SME,CZ,Ostrava,Healthcare,14,2274895.0,MEDIUM,2020-01-01,2035-12-31,True
9422,CUST009422,Customer 009422,Government,DE,Bratislava,Logistics,45,4574670.0,LOW,2020-01-01,2035-12-31,True
9423,CUST009423,Customer 009423,Government,CZ,Berlin,Logistics,45,4628647.0,HIGH,2020-01-01,2035-12-31,True
9424,CUST009424,Customer 009424,Corporate,SK,Berlin,Logistics,30,1451655.0,LOW,2020-01-01,2035-12-31,True
9425,CUST009425,Customer 009425,Corporate,PL,Berlin,Retail,14,1219156.0,LOW,2020-01-01,2035-12-31,True
9426,CUST009426,Customer 009426,Corporate,CZ,Warsaw,Manufacturing,60,2031579.0,HIGH,2020-01-01,2035-12-31,True
9427,CUST009427,Customer 009427,Government,DE,Munich,Healthcare,45,4493167.0,HIGH,2020-01-01,2035-12-31,True
9428,CUST009428,Customer 009428,Corporate,DE,Berlin,Manufacturing,30,2231621.0,HIGH,2020-01-01,2035-12-31,True
9429,CUST009429,Customer 009429,SME,DE,Prague,Energy,45,1791749.0,MEDIUM,2020-01-01,2035-12-31,True
9430,CUST009430,Customer 009430,SME,DE,Brno,Energy,45,3209328.0,MEDIUM,2020-01-01,2035-12-31,True
9431,CUST009431,Customer 009431,SME,CZ,Berlin,Automotive,14,1916613.0,LOW,2020-01-01,2035-12-31,True
9432,CUST009432,Customer 009432,Corporate,PL,Ostrava,Construction,14,1010775.0,HIGH,2020-01-01,2035-12-31,True
9433,CUST009433,Customer 009433,Government,AT,Berlin,Retail,14,1680060.0,LOW,2020-01-01,2035-12-31,True
9434,CUST009434,Customer 009434,Corporate,AT,Warsaw,Manufacturing,60,1308621.0,MEDIUM,2020-01-01,2035-12-31,True
9435,CUST009435,Customer 009435,Government,AT,Prague,Construction,14,1010386.0,HIGH,2020-01-01,2035-12-31,True
9436,CUST009436,Customer 009436,Corporate,PL,Bratislava,Manufacturing,14,2319849.0,MEDIUM,2020-01-01,2035-12-31,True
9437,CUST009437,Customer 009437,Government,PL,Brno,Logistics,60,1615515.0,HIGH,2020-01-01,2035-12-31,True
9438,CUST009438,Customer 009438,Corporate,PL,Bratislava,Manufacturing,45,1132916.0,LOW,2020-01-01,2035-12-31,True
9439,CUST009439,Customer 009439,Corporate,PL,Warsaw,Manufacturing,45,1392831.0,MEDIUM,2020-01-01,2035-12-31,True
9440,CUST009440,Customer 009440,Corporate,CZ,Brno,Energy,60,2995051.0,MEDIUM,2020-01-01,2035-12-31,True
9441,CUST009441,Customer 009441,SME,SK,Ostrava,IT Services,14,1363750.0,HIGH,2020-01-01,2035-12-31,True
9442,CUST009442,Customer 009442,SME,DE,Prague,Healthcare,45,1097398.0,LOW,2020-01-01,2035-12-31,True
9443,CUST009443,Customer 009443,Corporate,PL,Warsaw,Automotive,30,1570913.0,MEDIUM,2020-01-01,2035-12-31,True
9444,CUST009444,Customer 009444,Government,SK,Vienna,IT Services,45,279657.0,HIGH,2020-01-01,2035-12-31,True
9445,CUST009445,Customer 009445,Government,AT,Berlin,Retail,45,4862109.0,HIGH,2020-01-01,2035-12-31,True
9446,CUST009446,Customer 009446,Corporate,SK,Ostrava,Manufacturing,60,3279216.0,HIGH,2020-01-01,2035-12-31,True
9447,CUST009447,Customer 009447,Government,DE,Berlin,Retail,30,4754445.0,LOW,2020-01-01,2035-12-31,True
9448,CUST009448,Customer 009448,SME,DE,Brno,IT Services,30,1530817.0,LOW,2020-01-01,2035-12-31,True
9449,CUST009449,Customer 009449,Corporate,AT,Ostrava,IT Services,45,3216214.0,HIGH,2020-01-01,2035-12-31,True
9450,CUST009450,Customer 009450,Corporate,DE,Brno,Automotive,14,4472231.0,HIGH,2020-01-01,2035-12-31,True
9451,CUST009451,Customer 009451,Corporate,PL,Berlin,Retail,60,4356041.0,LOW,2020-01-01,2035-12-31,True
9452,CUST009452,Customer 009452,Government,AT,Brno,Healthcare,45,1928713.0,HIGH,2020-01-01,2035-12-31,True
9453,CUST009453,Customer 009453,Government,DE,Munich,Healthcare,30,2274134.0,LOW,2020-01-01,2035-12-31,True
9454,CUST009454,Customer 009454,Corporate,DE,Munich,Manufacturing,30,3663857.0,MEDIUM,2020-01-01,2035-12-31,True
9455,CUST009455,Customer 009455,Government,DE,Ostrava,Construction,60,265886.0,MEDIUM,2020-01-01,2035-12-31,True
9456,CUST009456,Customer 009456,Government,SK,Munich,Automotive,14,2245988.0,HIGH,2020-01-01,2035-12-31,True
9457,CUST009457,Customer 009457,SME,PL,Brno,Retail,60,1252888.0,LOW,2020-01-01,2035-12-31,True
9458,CUST009458,Customer 009458,Government,SK,Munich,Manufacturing,30,3666541.0,HIGH,2020-01-01,2035-12-31,True
9459,CUST009459,Customer 009459,Corporate,AT,Munich,Retail,60,4034954.0,LOW,2020-01-01,2035-12-31,True
9460,CUST009460,Customer 009460,SME,CZ,Ostrava,Automotive,45,714889.0,LOW,2020-01-01,2035-12-31,True
9461,CUST009461,Customer 009461,Corporate,AT,Ostrava,Retail,14,4533719.0,LOW,2020-01-01,2035-12-31,True
9462,CUST009462,Customer 009462,Corporate,PL,Bratislava,Automotive,14,4904481.0,LOW,2020-01-01,2035-12-31,True
9463,CUST009463,Customer 009463,SME,SK,Brno,Healthcare,45,607747.0,MEDIUM,2020-01-01,2035-12-31,True
9464,CUST009464,Customer 009464,Corporate,CZ,Brno,Automotive,30,500496.0,MEDIUM,2020-01-01,2035-12-31,True
9465,CUST009465,Customer 009465,Corporate,CZ,Bratislava,Energy,30,4813385.0,HIGH,2020-01-01,2035-12-31,True
9466,CUST009466,Customer 009466,Government,AT,Ostrava,Energy,60,661077.0,LOW,2020-01-01,2035-12-31,True
9467,CUST009467,Customer 009467,Government,CZ,Vienna,Automotive,30,4306925.0,MEDIUM,2020-01-01,2035-12-31,True
9468,CUST009468,Customer 009468,Government,AT,Prague,Manufacturing,14,4111247.0,HIGH,2020-01-01,2035-12-31,True
9469,CUST009469,Customer 009469,Government,AT,Berlin,IT Services,30,3913553.0,MEDIUM,2020-01-01,2035-12-31,True
9470,CUST009470,Customer 009470,Government,CZ,Munich,Construction,30,3179767.0,LOW,2020-01-01,2035-12-31,True
9471,CUST009471,Customer 009471,Government,PL,Brno,Healthcare,45,2636633.0,LOW,2020-01-01,2035-12-31,True
9472,CUST009472,Customer 009472,Corporate,CZ,Munich,IT Services,45,4556087.0,HIGH,2020-01-01,2035-12-31,True
9473,CUST009473,Customer 009473,Government,DE,Brno,Construction,45,2408845.0,LOW,2020-01-01,2035-12-31,True
9474,CUST009474,Customer 009474,Government,SK,Bratislava,IT Services,45,397700.0,LOW,2020-01-01,2035-12-31,True
9475,CUST009475,Customer 009475,SME,PL,Warsaw,Construction,14,127997.0,HIGH,2020-01-01,2035-12-31,True
9476,CUST009476,Customer 009476,Government,PL,Ostrava,Retail,60,855344.0,LOW,2020-01-01,2035-12-31,True
9477,CUST009477,Customer 009477,Government,AT,Vienna,Construction,30,722712.0,MEDIUM,2020-01-01,2035-12-31,True
9478,CUST009478,Customer 009478,Government,PL,Berlin,IT Services,60,143246.0,HIGH,2020-01-01,2035-12-31,True
9479,CUST009479,Customer 009479,Government,AT,Ostrava,Construction,45,4239425.0,MEDIUM,2020-01-01,2035-12-31,True
9480,CUST009480,Customer 009480,SME,DE,Bratislava,Retail,60,3697988.0,HIGH,2020-01-01,2035-12-31,True
9481,CUST009481,Customer 009481,Corporate,DE,Bratislava,Automotive,45,4005840.0,HIGH,2020-01-01,2035-12-31,True
9482,CUST009482,Customer 009482,Corporate,CZ,Prague,Retail,60,1317967.0,LOW,2020-01-01,2035-12-31,True
9483,CUST009483,Customer 009483,Government,PL,Munich,IT Services,45,3585011.0,HIGH,2020-01-01,2035-12-31,True
9484,CUST009484,Customer 009484,Corporate,CZ,Berlin,Retail,45,664679.0,MEDIUM,2020-01-01,2035-12-31,True
9485,CUST009485,Customer 009485,SME,PL,Brno,Manufacturing,60,445599.0,HIGH,2020-01-01,2035-12-31,True
9486,CUST009486,Customer 009486,SME,DE,Warsaw,Retail,60,2470930.0,HIGH,2020-01-01,2035-12-31,True
9487,CUST009487,Customer 009487,Corporate,SK,Prague,Logistics,60,596944.0,HIGH,2020-01-01,2035-12-31,True
9488,CUST009488,Customer 009488,Corporate,CZ,Munich,IT Services,45,1425296.0,MEDIUM,2020-01-01,2035-12-31,True
9489,CUST009489,Customer 009489,Corporate,DE,Berlin,Energy,14,1878796.0,LOW,2020-01-01,2035-12-31,True
9490,CUST009490,Customer 009490,SME,DE,Munich,Healthcare,14,4487974.0,MEDIUM,2020-01-01,2035-12-31,True
9491,CUST009491,Customer 009491,SME,SK,Warsaw,Healthcare,30,2342075.0,LOW,2020-01-01,2035-12-31,True
9492,CUST009492,Customer 009492,SME,PL,Warsaw,Retail,30,1650319.0,LOW,2020-01-01,2035-12-31,True
9493,CUST009493,Customer 009493,Corporate,AT,Warsaw,IT Services,30,1168904.0,LOW,2020-01-01,2035-12-31,True
9494,CUST009494,Customer 009494,Corporate,DE,Berlin,Healthcare,45,3036079.0,LOW,2020-01-01,2035-12-31,True
9495,CUST009495,Customer 009495,SME,PL,Munich,Healthcare,60,4022573.0,MEDIUM,2020-01-01,2035-12-31,True
9496,CUST009496,Customer 009496,Corporate,CZ,Vienna,Healthcare,60,1062859.0,HIGH,2020-01-01,2035-12-31,True
9497,CUST009497,Customer 009497,Government,PL,Vienna,Automotive,60,982335.0,HIGH,2020-01-01,2035-12-31,True
9498,CUST009498,Customer 009498,SME,PL,Berlin,Construction,60,2414406.0,MEDIUM,2020-01-01,2035-12-31,True
9499,CUST009499,Customer 009499,SME,SK,Ostrava,IT Services,14,1754375.0,MEDIUM,2020-01-01,2035-12-31,True
9500,CUST009500,Customer 009500,SME,AT,Berlin,IT Services,45,2284496.0,MEDIUM,2020-01-01,2035-12-31,True
9501,CUST009501,Customer 009501,Corporate,AT,Berlin,IT Services,30,2902687.0,LOW,2020-01-01,2035-12-31,True
9502,CUST009502,Customer 009502,Corporate,PL,Bratislava,Logistics,30,95673.0,HIGH,2020-01-01,2035-12-31,True
9503,CUST009503,Customer 009503,Government,CZ,Brno,Retail,60,1516800.0,LOW,2020-01-01,2035-12-31,True
9504,CUST009504,Customer 009504,Government,SK,Bratislava,Manufacturing,30,350255.0,HIGH,2020-01-01,2035-12-31,True
9505,CUST009505,Customer 009505,Corporate,DE,Berlin,Construction,60,1428907.0,HIGH,2020-01-01,2035-12-31,True
9506,CUST009506,Customer 009506,Corporate,PL,Berlin,Retail,60,449912.0,LOW,2020-01-01,2035-12-31,True
9507,CUST009507,Customer 009507,Government,AT,Brno,Retail,30,3667060.0,HIGH,2020-01-01,2035-12-31,True
9508,CUST009508,Customer 009508,SME,CZ,Berlin,Construction,14,3080403.0,HIGH,2020-01-01,2035-12-31,True
9509,CUST009509,Customer 009509,Corporate,PL,Vienna,Manufacturing,45,4193898.0,MEDIUM,2020-01-01,2035-12-31,True
