supplier_code,supplier_name,country_code,city,payment_terms,vat_number,active
SUP004181,Supplier 004181,DE,Berlin,30,DE100004181,True
SUP004182,Supplier 004182,AT,Vienna,60,AT100004182,True
SUP004183,Supplier 004183,CZ,Ostrava,60,CZ100004183,True
SUP004184,Supplier 004184,DE,Berlin,60,DE100004184,True
SUP004185,Supplier 004185,DE,Munich,45,DE100004185,True
SUP004186,Supplier 004186,AT,Vienna,30,AT100004186,True
SUP004187,Supplier 004187,DE,Munich,14,DE100004187,True
SUP004188,Supplier 004188,DE,Munich,60,DE100004188,True
SUP004189,Supplier 004189,DE,Berlin,14,DE100004189,True
SUP004190,Supplier 004190,CZ,Brno,14,CZ100004190,True
SUP004191,Supplier 004191,SK,Bratislava,14,SK100004191,True
SUP004192,Supplier 004192,CZ,Ostrava,14,CZ100004192,True
SUP004193,Supplier 004193,CZ,Brno,45,CZ100004193,True
SUP004194,Supplier 004194,PL,Warsaw,14,PL100004194,True
SUP004195,Supplier 004195,AT,Vienna,30,AT100004195,True
SUP004196,Supplier 004196,PL,Warsaw,60,PL100004196,True
SUP004197,Supplier 004197,CZ,Brno,60,CZ100004197,True
SUP004198,Supplier 004198,CZ,Prague,30,CZ100004198,True
SUP004199,Supplier 004199,CZ,Prague,60,CZ100004199,True
SUP004200,Supplier 004200,DE,Berlin,30,DE100004200,True
SUP004201,Supplier 004201,CZ,Prague,60,CZ100004201,True
SUP004202,Supplier 004202,CZ,Ostrava,30,CZ100004202,True
SUP004203,Supplier 004203,CZ,Ostrava,14,CZ100004203,True
SUP004204,Supplier 004204,DE,Berlin,30,DE100004204,True
SUP004205,Supplier 004205,DE,Berlin,14,DE100004205,True
SUP004206,Supplier 004206,AT,Vienna,60,AT100004206,True
SUP004207,Supplier 004207,AT,Vienna,30,AT100004207,True
SUP004208,Supplier 004208,DE,Berlin,14,DE100004208,True
SUP004209,Supplier 004209,DE,Berlin,30,DE100004209,True
SUP004210,Supplier 004210,CZ,Brno,45,CZ100004210,True
SUP004211,Supplier 004211,DE,Munich,60,DE100004211,True
SUP004212,Supplier 004212,DE,Munich,45,DE100004212,True
SUP004213,Supplier 004213,SK,Bratislava,14,SK100004213,True
SUP004214,Supplier 004214,AT,Vienna,30,AT100004214,True
SUP004215,Supplier 004215,DE,Munich,14,DE100004215,True
SUP004216,Supplier 004216,PL,Warsaw,60,PL100004216,True
SUP004217,Supplier 004217,CZ,Prague,45,CZ100004217,True
SUP004218,Supplier 004218,CZ,Prague,60,CZ100004218,True
SUP004219,Supplier 004219,DE,Berlin,45,DE100004219,True
SUP004220,Supplier 004220,DE,Berlin,14,DE100004220,True
SUP004221,Supplier 004221,CZ,Prague,45,CZ100004221,True
SUP004222,Supplier 004222,CZ,Ostrava,60,CZ100004222,True
SUP004223,Supplier 004223,DE,Berlin,14,DE100004223,True
SUP004224,Supplier 004224,CZ,Brno,60,CZ100004224,True
SUP004225,Supplier 004225,PL,Warsaw,30,PL100004225,True
SUP004226,Supplier 004226,CZ,Brno,30,CZ100004226,True
SUP004227,Supplier 004227,AT,Vienna,14,AT100004227,True
SUP004228,Supplier 004228,PL,Warsaw,14,PL100004228,True
SUP004229,Supplier 004229,CZ,Ostrava,45,CZ100004229,True
SUP004230,Supplier 004230,SK,Bratislava,60,SK100004230,True
SUP004231,Supplier 004231,AT,Vienna,45,AT100004231,True
SUP004232,Supplier 004232,DE,Munich,45,DE100004232,True
SUP004233,Supplier 004233,AT,Vienna,30,AT100004233,True
SUP004234,Supplier 004234,DE,Munich,14,DE100004234,True
SUP004235,Supplier 004235,PL,Warsaw,60,PL100004235,True
SUP004236,Supplier 004236,CZ,Ostrava,30,CZ100004236,True
SUP004237,Supplier 004237,DE,Berlin,60,DE100004237,True
SUP004238,Supplier 004238,CZ,Prague,45,CZ100004238,True
SUP004239,Supplier 004239,SK,Bratislava,14,SK100004239,True
SUP004240,Supplier 004240,SK,Bratislava,45,SK100004240,True
SUP004241,Supplier 004241,CZ,Prague,30,CZ100004241,True
SUP004242,Supplier 004242,AT,Vienna,60,AT100004242,True
SUP004243,Supplier 004243,DE,Berlin,14,DE100004243,True
SUP004244,Supplier 004244,CZ,Ostrava,30,CZ100004244,True
SUP004245,Supplier 004245,PL,Warsaw,45,PL100004245,True
SUP004246,Supplier 004246,CZ,Brno,60,CZ100004246,True
SUP004247,Supplier 004247,PL,Warsaw,60,PL100004247,True
SUP004248,Supplier 004248,CZ,Ostrava,45,CZ100004248,True
SUP004249,Supplier 004249,AT,Vienna,60,AT100004249,True
SUP004250,Supplier 004250,CZ,Ostrava,14,CZ100004250,True
SUP004251,Supplier 004251,CZ,Brno,14,CZ100004251,True
SUP004252,Supplier 004252,CZ,Ostrava,30,CZ100004252,True
SUP004253,Supplier 004253,DE,Berlin,14,DE100004253,True
SUP004254,Supplier 004254,SK,Bratislava,14,SK100004254,True
SUP004255,Supplier 004255,DE,Berlin,60,DE100004255,True
SUP004256,Supplier 004256,CZ,Prague,60,CZ100004256,True
SUP004257,Supplier 004257,PL,Warsaw,45,PL100004257,True
SUP004258,Supplier 004258,DE,Munich,60,DE100004258,True
SUP004259,Supplier 004259,CZ,Brno,60,CZ100004259,True
SUP004260,Supplier 004260,SK,Bratislava,30,SK100004260,True
SUP004261,Supplier 004261,CZ,Ostrava,30,CZ100004261,True
SUP004262,Supplier 004262,DE,Munich,14,DE100004262,True
SUP004263,Supplier 004263,DE,Munich,30,DE100004263,True
SUP004264,Supplier 004264,AT,Vienna,30,AT100004264,True
SUP004265,Supplier 004265,PL,Warsaw,14,PL100004265,True
SUP004266,Supplier 004266,CZ,Ostrava,30,CZ100004266,True
SUP004267,Supplier 004267,CZ,Ostrava,30,CZ100004267,True
SUP004268,Supplier 004268,CZ,Brno,30,CZ100004268,True
SUP004269,Supplier 004269,AT,Vienna,14,AT100004269,True
SUP004270,Supplier 004270,DE,Munich,30,DE100004270,True
SUP004271,Supplier 004271,CZ,Ostrava,60,CZ100004271,True
SUP004272,Supplier 004272,CZ,Prague,30,CZ100004272,True
SUP004273,Supplier 004273,CZ,Brno,14,CZ100004273,True
SUP004274,Supplier 004274,AT,Vienna,60,AT100004274,True
SUP004275,Supplier 004275,DE,Munich,30,DE100004275,True
SUP004276,Supplier 004276,SK,Bratislava,45,SK100004276,True
SUP004277,Supplier 004277,AT,Vienna,60,AT100004277,True
SUP004278,Supplier 004278,CZ,Prague,60,CZ100004278,True
SUP004279,Supplier 004279,CZ,Prague,45,CZ100004279,True
SUP004280,Supplier 004280,CZ,Brno,45,CZ100004280,True
SUP004281,Supplier 004281,DE,Berlin,45,DE100004281,True
SUP004282,Supplier 004282,DE,Berlin,60,DE100004282,True
SUP004283,Supplier 004283,SK,Bratislava,45,SK100004283,True
SUP004284,Supplier 004284,CZ,Prague,30,CZ100004284,True
SUP004285,Supplier 004285,CZ,Prague,14,CZ100004285,True
SUP004286,Supplier 004286,CZ,Prague,45,CZ100004286,True
SUP004287,Supplier 004287,SK,Bratislava,45,SK100004287,True
SUP004288,Supplier 004288,PL,Warsaw,45,PL100004288,True
SUP004289,Supplier 004289,CZ,Brno,60,CZ100004289,True
SUP004290,Supplier 004290,CZ,Ostrava,45,CZ100004290,True
SUP004291,Supplier 004291,PL,Warsaw,45,PL100004291,True
SUP004292,Supplier 004292,DE,Berlin,45,DE100004292,True
SUP004293,Supplier 004293,CZ,Brno,14,CZ100004293,True
SUP004294,Supplier 004294,CZ,Prague,30,CZ100004294,True
SUP004295,Supplier 004295,DE,Berlin,45,DE100004295,True
SUP004296,Supplier 004296,DE,Berlin,45,DE100004296,True
SUP004297,Supplier 004297,SK,Bratislava,45,SK100004297,True
SUP004298,Supplier 004298,SK,Bratislava,60,SK100004298,True
SUP004299,Supplier 004299,CZ,Brno,14,CZ100004299,True
SUP004300,Supplier 004300,CZ,Ostrava,14,CZ100004300,True
SUP004301,Supplier 004301,CZ,Prague,30,CZ100004301,True
SUP004302,Supplier 004302,SK,Bratislava,60,SK100004302,True
SUP004303,Supplier 004303,CZ,Brno,14,CZ100004303,True
SUP004304,Supplier 004304,DE,Berlin,45,DE100004304,True
SUP004305,Supplier 004305,PL,Warsaw,30,PL100004305,True
SUP004306,Supplier 004306,CZ,Ostrava,14,CZ100004306,True
SUP004307,Supplier 004307,CZ,Ostrava,30,CZ100004307,True
SUP004308,Supplier 004308,AT,Vienna,45,AT100004308,True
SUP004309,Supplier 004309,DE,Berlin,45,DE100004309,True
SUP004310,Supplier 004310,PL,Warsaw,14,PL100004310,True
SUP004311,Supplier 004311,AT,Vienna,14,AT100004311,True
SUP004312,Supplier 004312,PL,Warsaw,60,PL100004312,True
SUP004313,Supplier 004313,CZ,Prague,30,CZ100004313,True
SUP004314,Supplier 004314,DE,Munich,30,DE100004314,True
SUP004315,Supplier 004315,DE,Munich,14,DE100004315,True
SUP004316,Supplier 004316,CZ,Prague,30,CZ100004316,True
SUP004317,Supplier 004317,AT,Vienna,60,AT100004317,True
SUP004318,Supplier 004318,CZ,Brno,30,CZ100004318,True
SUP004319,Supplier 004319,PL,Warsaw,60,PL100004319,True
SUP004320,Supplier 004320,AT,Vienna,60,AT100004320,True
SUP004321,Supplier 004321,DE,Munich,30,DE100004321,True
SUP004322,Supplier 004322,CZ,Ostrava,14,CZ100004322,True
SUP004323,Supplier 004323,CZ,Ostrava,30,CZ100004323,True
SUP004324,Supplier 004324,CZ,Prague,60,CZ100004324,True
SUP004325,Supplier 004325,DE,Munich,45,DE100004325,True
SUP004326,Supplier 004326,SK,Bratislava,45,SK100004326,True
SUP004327,Supplier 004327,DE,Munich,14,DE100004327,True
SUP004328,Supplier 004328,CZ,Ostrava,30,CZ100004328,True
SUP004329,Supplier 004329,CZ,Prague,30,CZ100004329,True
SUP004330,Supplier 004330,DE,Munich,14,DE100004330,True
SUP004331,Supplier 004331,CZ,Ostrava,45,CZ100004331,True
SUP004332,Supplier 004332,CZ,Ostrava,45,CZ100004332,True
SUP004333,Supplier 004333,CZ,Prague,30,CZ100004333,True
SUP004334,Supplier 004334,SK,Bratislava,14,SK100004334,True
SUP004335,Supplier 004335,CZ,Prague,45,CZ100004335,True
SUP004336,Supplier 004336,DE,Berlin,45,DE100004336,True
SUP004337,Supplier 004337,CZ,Brno,45,CZ100004337,True
SUP004338,Supplier 004338,CZ,Ostrava,60,CZ100004338,True
SUP004339,Supplier 004339,DE,Munich,45,DE100004339,True
SUP004340,Supplier 004340,CZ,Prague,14,CZ100004340,True
SUP004341,Supplier 004341,DE,Berlin,30,DE100004341,True
SUP004342,Supplier 004342,DE,Munich,30,DE100004342,True
SUP004343,Supplier 004343,DE,Munich,14,DE100004343,True
SUP004344,Supplier 004344,CZ,Brno,60,CZ100004344,True
SUP004345,Supplier 004345,DE,Munich,30,DE100004345,True
SUP004346,Supplier 004346,PL,Warsaw,30,PL100004346,True
SUP004347,Supplier 004347,DE,Berlin,45,DE100004347,True
SUP004348,Supplier 004348,SK,Bratislava,60,SK100004348,True
SUP004349,Supplier 004349,CZ,Ostrava,60,CZ100004349,True
SUP004350,Supplier 004350,SK,Bratislava,60,SK100004350,True
SUP004351,Supplier 004351,DE,Berlin,30,DE100004351,True
SUP004352,Supplier 004352,PL,Warsaw,14,PL100004352,True
SUP004353,Supplier 004353,PL,Warsaw,30,PL100004353,True
SUP004354,Supplier 004354,PL,Warsaw,30,PL100004354,True
SUP004355,Supplier 004355,CZ,Ostrava,30,CZ100004355,True
SUP004356,Supplier 004356,PL,Warsaw,30,PL100004356,True
SUP004357,Supplier 004357,DE,Munich,14,DE100004357,True
SUP004358,Supplier 004358,DE,Munich,30,DE100004358,True
SUP004359,Supplier 004359,CZ,Ostrava,60,CZ100004359,True
SUP004360,Supplier 004360,SK,Bratislava,14,SK100004360,True
SUP004361,Supplier 004361,CZ,Ostrava,14,CZ100004361,True
SUP004362,Supplier 004362,AT,Vienna,30,AT100004362,True
SUP004363,Supplier 004363,PL,Warsaw,60,PL100004363,True
SUP004364,Supplier 004364,CZ,Brno,30,CZ100004364,True
SUP004365,Supplier 004365,CZ,Prague,14,CZ100004365,True
SUP004366,Supplier 004366,AT,Vienna,60,AT100004366,True
SUP004367,Supplier 004367,CZ,Prague,14,CZ100004367,True
SUP004368,Supplier 004368,CZ,Prague,14,CZ100004368,True
SUP004369,Supplier 004369,CZ,Ostrava,30,CZ100004369,True
SUP004370,Supplier 004370,CZ,Brno,45,CZ100004370,True
SUP004371,Supplier 004371,CZ,Ostrava,14,CZ100004371,True
SUP004372,Supplier 004372,CZ,Prague,14,CZ100004372,True
SUP004373,Supplier 004373,DE,Berlin,14,DE100004373,True
SUP004374,Supplier 004374,SK,Bratislava,30,SK100004374,True
SUP004375,Supplier 004375,PL,Warsaw,60,PL100004375,True
SUP004376,Supplier 004376,CZ,Ostrava,45,CZ100004376,True
SUP004377,Supplier 004377,DE,Berlin,60,DE100004377,True
SUP004378,Supplier 004378,CZ,Ostrava,30,CZ100004378,True
SUP004379,Supplier 004379,CZ,Prague,45,CZ100004379,True
SUP004380,Supplier 004380,CZ,Brno,14,CZ100004380,True
SUP004381,Supplier 004381,CZ,Prague,14,CZ100004381,True
SUP004382,Supplier 004382,DE,Munich,14,DE100004382,True
SUP004383,Supplier 004383,AT,Vienna,30,AT100004383,True
SUP004384,Supplier 004384,CZ,Prague,30,CZ100004384,True
SUP004385,Supplier 004385,CZ,Prague,30,CZ100004385,True
SUP004386,Supplier 004386,AT,Vienna,60,AT100004386,True
SUP004387,Supplier 004387,CZ,Ostrava,45,CZ100004387,True
SUP004388,Supplier 004388,DE,Munich,30,DE100004388,True
SUP004389,Supplier 004389,AT,Vienna,14,AT100004389,True
SUP004390,Supplier 004390,PL,Warsaw,30,PL100004390,True
SUP004391,Supplier 004391,CZ,Brno,30,CZ100004391,True
SUP004392,Supplier 004392,CZ,Brno,45,CZ100004392,True
SUP004393,Supplier 004393,DE,Berlin,14,DE100004393,True
SUP004394,Supplier 004394,DE,Berlin,14,DE100004394,True
SUP004395,Supplier 004395,DE,Berlin,14,DE100004395,True
SUP004396,Supplier 004396,CZ,Prague,30,CZ100004396,True
SUP004397,Supplier 004397,CZ,Ostrava,60,CZ100004397,True
SUP004398,Supplier 004398,DE,Berlin,30,DE100004398,True
SUP004399,Supplier 004399,AT,Vienna,30,AT100004399,True
SUP004400,Supplier 004400,DE,Munich,45,DE100004400,True
SUP004401,Supplier 004401,DE,Berlin,14,DE100004401,True
SUP004402,Supplier 004402,DE,Munich,60,DE100004402,True
SUP004403,Supplier 004403,DE,Berlin,45,DE100004403,True
SUP004404,Supplier 004404,CZ,Brno,14,CZ100004404,True
SUP004405,Supplier 004405,CZ,Ostrava,30,CZ100004405,True
SUP004406,Supplier 004406,DE,Berlin,30,DE100004406,True
SUP004407,Supplier 004407,AT,Vienna,60,AT100004407,True
SUP004408,Supplier 004408,PL,Warsaw,14,PL100004408,True
SUP004409,Supplier 004409,CZ,Brno,60,CZ100004409,True
SUP004410,Supplier 004410,DE,Munich,30,DE100004410,True
SUP004411,Supplier 004411,CZ,Brno,45,CZ100004411,True
SUP004412,Supplier 004412,CZ,Ostrava,30,CZ100004412,True
SUP004413,Supplier 004413,AT,Vienna,45,AT100004413,True
SUP004414,Supplier 004414,DE,Berlin,60,DE100004414,True
SUP004415,Supplier 004415,AT,Vienna,60,AT100004415,True
SUP004416,Supplier 004416,AT,Vienna,45,AT100004416,True
SUP004417,Supplier 004417,CZ,Ostrava,30,CZ100004417,True
SUP004418,Supplier 004418,AT,Vienna,60,AT100004418,True
SUP004419,Supplier 004419,PL,Warsaw,60,PL100004419,True
SUP004420,Supplier 004420,SK,Bratislava,60,SK100004420,True
SUP004421,Supplier 004421,CZ,Brno,60,CZ100004421,True
SUP004422,Supplier 004422,SK,Bratislava,14,SK100004422,True
SUP004423,Supplier 004423,SK,Bratislava,45,SK100004423,True
SUP004424,Supplier 004424,CZ,Prague,30,CZ100004424,True
SUP004425,Supplier 004425,CZ,Prague,45,CZ100004425,True
SUP004426,Supplier 004426,PL,Warsaw,30,PL100004426,True
SUP004427,Supplier 004427,CZ,Brno,14,CZ100004427,True
SUP004428,Supplier 004428,DE,Berlin,45,DE100004428,True
SUP004429,Supplier 004429,CZ,Ostrava,45,CZ100004429,True
SUP004430,Supplier 004430,PL,Warsaw,30,PL100004430,True
SUP004431,Supplier 004431,AT,Vienna,30,AT100004431,True
SUP004432,Supplier 004432,SK,Bratislava,30,SK100004432,True
SUP004433,Supplier 004433,CZ,Prague,30,CZ100004433,True
SUP004434,Supplier 004434,CZ,Brno,30,CZ100004434,True
SUP004435,Supplier 004435,AT,Vienna,14,AT100004435,True
SUP004436,Supplier 004436,AT,Vienna,45,AT100004436,True
SUP004437,Supplier 004437,CZ,Prague,14,CZ100004437,True
SUP004438,Supplier 004438,CZ,Brno,60,CZ100004438,True
SUP004439,Supplier 004439,CZ,Ostrava,14,CZ100004439,True
SUP004440,Supplier 004440,CZ,Ostrava,45,CZ100004440,True
SUP004441,Supplier 004441,CZ,Ostrava,14,CZ100004441,True
SUP004442,Supplier 004442,SK,Bratislava,14,SK100004442,True
SUP004443,Supplier 004443,CZ,Prague,60,CZ100004443,True
SUP004444,Supplier 004444,CZ,Ostrava,30,CZ100004444,True
SUP004445,Supplier 004445,PL,Warsaw,30,PL100004445,True
SUP004446,Supplier 004446,DE,Munich,60,DE100004446,True
SUP004447,Supplier 004447,AT,Vienna,45,AT100004447,True
SUP004448,Supplier 004448,PL,Warsaw,14,PL100004448,True
SUP004449,Supplier 004449,DE,Munich,14,DE100004449,True
SUP004450,Supplier 004450,CZ,Ostrava,14,CZ100004450,True
SUP004451,Supplier 004451,CZ,Prague,30,CZ100004451,True
SUP004452,Supplier 004452,CZ,Ostrava,14,CZ100004452,True
SUP004453,Supplier 004453,AT,Vienna,60,AT100004453,True
SUP004454,Supplier 004454,PL,Warsaw,45,PL100004454,True
SUP004455,Supplier 004455,DE,Munich,30,DE100004455,True
SUP004456,Supplier 004456,AT,Vienna,30,AT100004456,True
SUP004457,Supplier 004457,DE,Munich,14,DE100004457,True
SUP004458,Supplier 004458,AT,Vienna,30,AT100004458,True
SUP004459,Supplier 004459,SK,Bratislava,60,SK100004459,True
SUP004460,Supplier 004460,CZ,Prague,30,CZ100004460,True
SUP004461,Supplier 004461,AT,Vienna,30,AT100004461,True
SUP004462,Supplier 004462,CZ,Brno,60,CZ100004462,True
SUP004463,Supplier 004463,PL,Warsaw,45,PL100004463,True
SUP004464,Supplier 004464,AT,Vienna,60,AT100004464,True
SUP004465,Supplier 004465,CZ,Ostrava,14,CZ100004465,True
SUP004466,Supplier 004466,DE,Berlin,60,DE100004466,True
SUP004467,Supplier 004467,SK,Bratislava,45,SK100004467,True
SUP004468,Supplier 004468,CZ,Brno,14,CZ100004468,True
SUP004469,Supplier 004469,CZ,Brno,45,CZ100004469,True
SUP004470,Supplier 004470,DE,Berlin,14,DE100004470,True
SUP004471,Supplier 004471,SK,Bratislava,45,SK100004471,True
SUP004472,Supplier 004472,CZ,Ostrava,14,CZ100004472,True
SUP004473,Supplier 004473,CZ,Brno,30,CZ100004473,True
SUP004474,Supplier 004474,CZ,Prague,45,CZ100004474,True
SUP004475,Supplier 004475,SK,Bratislava,30,SK100004475,True
SUP004476,Supplier 004476,CZ,Prague,30,CZ100004476,True
SUP004477,Supplier 004477,DE,Munich,14,DE100004477,True
SUP004478,Supplier 004478,CZ,Prague,60,CZ100004478,True
SUP004479,Supplier 004479,CZ,Prague,14,CZ100004479,True
SUP004480,Supplier 004480,DE,Berlin,14,DE100004480,True
SUP004481,Supplier 004481,DE,Munich,14,DE100004481,True
SUP004482,Supplier 004482,DE,Berlin,45,DE100004482,True
SUP004483,Supplier 004483,AT,Vienna,30,AT100004483,True
SUP004484,Supplier 004484,DE,Berlin,60,DE100004484,True
SUP004485,Supplier 004485,DE,Berlin,30,DE100004485,True
SUP004486,Supplier 004486,CZ,Brno,45,CZ100004486,True
SUP004487,Supplier 004487,AT,Vienna,14,AT100004487,True
SUP004488,Supplier 004488,CZ,Ostrava,14,CZ100004488,True
SUP004489,Supplier 004489,AT,Vienna,60,AT100004489,True
SUP004490,Supplier 004490,CZ,Prague,45,CZ100004490,True
SUP004491,Supplier 004491,CZ,Ostrava,30,CZ100004491,True
SUP004492,Supplier 004492,PL,Warsaw,14,PL100004492,True
SUP004493,Supplier 004493,CZ,Brno,30,CZ100004493,True
SUP004494,Supplier 004494,SK,Bratislava,30,SK100004494,True
SUP004495,Supplier 004495,CZ,Ostrava,45,CZ100004495,True
SUP004496,Supplier 004496,PL,Warsaw,30,PL100004496,True
SUP004497,Supplier 004497,DE,Berlin,45,DE100004497,True
SUP004498,Supplier 004498,DE,Berlin,60,DE100004498,True
SUP004499,Supplier 004499,CZ,Prague,60,CZ100004499,True
SUP004500,Supplier 004500,SK,Bratislava,30,SK100004500,True
SUP004501,Supplier 004501,CZ,Brno,30,CZ100004501,True
SUP004502,Supplier 004502,PL,Warsaw,14,PL100004502,True
SUP004503,Supplier 004503,CZ,Prague,30,CZ100004503,True
SUP004504,Supplier 004504,DE,Munich,14,DE100004504,True
SUP004505,Supplier 004505,PL,Warsaw,14,PL100004505,True
SUP004506,Supplier 004506,PL,Warsaw,45,PL100004506,True
SUP004507,Supplier 004507,CZ,Ostrava,45,CZ100004507,True
SUP004508,Supplier 004508,CZ,Ostrava,14,CZ100004508,True
SUP004509,Supplier 004509,DE,Munich,45,DE100004509,True
SUP004510,Supplier 004510,DE,Berlin,14,DE100004510,True
SUP004511,Supplier 004511,CZ,Brno,30,CZ100004511,True
SUP004512,Supplier 004512,PL,Warsaw,45,PL100004512,True
SUP004513,Supplier 004513,PL,Warsaw,45,PL100004513,True
SUP004514,Supplier 004514,PL,Warsaw,30,PL100004514,True
SUP004515,Supplier 004515,CZ,Brno,60,CZ100004515,True
SUP004516,Supplier 004516,CZ,Prague,45,CZ100004516,True
SUP004517,Supplier 004517,DE,Munich,60,DE100004517,True
SUP004518,Supplier 004518,AT,Vienna,30,AT100004518,True
SUP004519,Supplier 004519,PL,Warsaw,45,PL100004519,True
SUP004520,Supplier 004520,DE,Berlin,45,DE100004520,True
SUP004521,Supplier 004521,CZ,Brno,60,CZ100004521,True
SUP004522,Supplier 004522,PL,Warsaw,45,PL100004522,True
SUP004523,Supplier 004523,CZ,Prague,14,CZ100004523,True
SUP004524,Supplier 004524,SK,Bratislava,14,SK100004524,True
SUP004525,Supplier 004525,CZ,Ostrava,14,CZ100004525,True
SUP004526,Supplier 004526,DE,Munich,60,DE100004526,True
SUP004527,Supplier 004527,CZ,Ostrava,60,CZ100004527,True
SUP004528,Supplier 004528,CZ,Brno,30,CZ100004528,True
SUP004529,Supplier 004529,AT,Vienna,60,AT100004529,True
SUP004530,Supplier 004530,CZ,Brno,45,CZ100004530,True
SUP004531,Supplier 004531,PL,Warsaw,60,PL100004531,True
SUP004532,Supplier 004532,PL,Warsaw,14,PL100004532,True
SUP004533,Supplier 004533,CZ,Brno,30,CZ100004533,True
SUP004534,Supplier 004534,CZ,Brno,60,CZ100004534,True
SUP004535,Supplier 004535,AT,Vienna,30,AT100004535,True
SUP004536,Supplier 004536,AT,Vienna,45,AT100004536,True
SUP004537,Supplier 004537,CZ,Brno,45,CZ100004537,True
SUP004538,Supplier 004538,DE,Berlin,60,DE100004538,True
SUP004539,Supplier 004539,SK,Bratislava,60,SK100004539,True
SUP004540,Supplier 004540,CZ,Brno,45,CZ100004540,True
SUP004541,Supplier 004541,PL,Warsaw,14,PL100004541,True
SUP004542,Supplier 004542,CZ,Ostrava,60,CZ100004542,True
SUP004543,Supplier 004543,CZ,Ostrava,30,CZ100004543,True
SUP004544,Supplier 004544,DE,Berlin,14,DE100004544,True
SUP004545,Supplier 004545,AT,Vienna,14,AT100004545,True
SUP004546,Supplier 004546,DE,Berlin,60,DE100004546,True
SUP004547,Supplier 004547,PL,Warsaw,30,PL100004547,True
SUP004548,Supplier 004548,CZ,Prague,30,CZ100004548,True
SUP004549,Supplier 004549,CZ,Prague,60,CZ100004549,True
SUP004550,Supplier 004550,DE,Munich,45,DE100004550,True
SUP004551,Supplier 004551,CZ,Ostrava,14,CZ100004551,True
SUP004552,Supplier 004552,CZ,Ostrava,14,CZ100004552,True
SUP004553,Supplier 004553,DE,Munich,60,DE100004553,True
SUP004554,Supplier 004554,CZ,Brno,45,CZ100004554,True
SUP004555,Supplier 004555,PL,Warsaw,60,PL100004555,True
SUP004556,Supplier 004556,SK,Bratislava,45,SK100004556,True
